2023-08-14 10:34:08,961 | log | INFO | 22222
2023-08-17 16:10:40,773 | log | INFO | ----Completed 18 lines-----
2023-08-17 16:10:40,773 | log | INFO | ----Completed 19 lines-----
2023-08-17 16:10:40,774 | log | INFO | ----Completed 20 lines-----
2023-08-17 16:10:40,774 | log | INFO | ----Completed 21 lines-----
2023-08-17 16:10:40,774 | log | INFO | ----Completed 22 lines-----
2023-08-17 16:10:40,775 | log | INFO | ----Completed 23 lines-----
2023-08-17 16:10:40,775 | log | INFO | ----Completed 24 lines-----
2023-08-17 16:10:40,776 | log | INFO | ----Completed 25 lines-----
2023-08-17 16:10:40,776 | log | INFO | ----Completed 26 lines-----
2023-08-17 16:10:40,776 | log | INFO | ----Completed 27 lines-----
2023-08-17 16:10:40,777 | log | INFO | ----Completed 28 lines-----
2023-08-17 16:10:40,778 | log | INFO | ----Completed 29 lines-----
2023-08-17 16:10:40,778 | log | INFO | ----Completed 30 lines-----
2023-08-17 16:10:40,779 | log | INFO | ----Completed 31 lines-----
2023-08-17 16:10:40,779 | log | INFO | ----Completed 32 lines-----
2023-08-17 16:10:40,780 | log | INFO | ----Completed 33 lines-----
2023-08-17 16:10:40,780 | log | ERROR | Error reading data:could not convert string to float: "nan, 'requestID'"
2023-08-17 16:10:40,780 | log | ERROR | Error reading data:could not convert string to float: "nan, 'requestID'"
2023-08-17 16:10:40,781 | log | INFO | ----Completed 34 lines-----
2023-08-17 16:10:40,781 | log | INFO | ----Completed 35 lines-----
2023-08-17 16:10:40,782 | log | INFO | ----Completed 36 lines-----
2023-08-17 16:10:40,782 | log | INFO | ----Completed 37 lines-----
2023-08-17 16:10:40,783 | log | INFO | ----Completed 38 lines-----
2023-08-17 16:10:40,783 | log | INFO | ----Completed 39 lines-----
2023-08-17 16:10:40,783 | log | INFO | ----Completed 40 lines-----
2023-08-17 16:10:40,784 | log | INFO | ----Completed 41 lines-----
2023-08-17 16:10:40,784 | log | INFO | ----Completed 42 lines-----
2023-08-17 16:10:40,785 | log | INFO | ----Completed 43 lines-----
2023-08-17 16:10:40,785 | log | INFO | ----Completed 44 lines-----
2023-08-17 16:10:40,785 | log | INFO | ----Completed 45 lines-----
2023-08-17 16:10:40,786 | log | INFO | ----Completed 46 lines-----
2023-08-17 16:10:40,786 | log | INFO | ----Completed 47 lines-----
2023-08-17 16:10:40,787 | log | INFO | ----Completed 48 lines-----
2023-08-17 16:10:40,788 | log | INFO | ----Completed 49 lines-----
2023-08-17 16:10:40,788 | log | INFO | ----Completed 50 lines-----
2023-08-17 16:10:40,790 | log | INFO | ----Completed 51 lines-----
2023-08-17 16:10:40,790 | log | INFO | ----Completed 52 lines-----
2023-08-17 16:10:40,791 | log | INFO | ----Completed 53 lines-----
2023-08-17 16:10:40,791 | log | INFO | ----Completed 54 lines-----
2023-08-17 16:10:40,792 | log | INFO | ----Completed 55 lines-----
2023-08-17 16:10:40,792 | log | INFO | ----Completed 56 lines-----
2023-08-17 16:10:40,792 | log | INFO | ----Completed 57 lines-----
2023-08-17 16:10:40,793 | log | INFO | ----Completed 58 lines-----
2023-08-17 16:10:40,794 | log | INFO | ----Completed 59 lines-----
2023-08-17 16:10:40,795 | log | INFO | ----Completed 60 lines-----
2023-08-17 16:10:40,795 | log | INFO | ----Completed 61 lines-----
2023-08-17 16:10:40,795 | log | INFO | ----Completed 62 lines-----
2023-08-17 16:10:40,795 | log | INFO | ----Completed 63 lines-----
2023-08-17 16:10:40,796 | log | INFO | ----Completed 64 lines-----
2023-08-17 16:10:40,796 | log | INFO | ----Completed 65 lines-----
2023-08-17 16:10:40,796 | log | INFO | ----Completed 66 lines-----
2023-08-17 16:10:40,797 | log | INFO | ----Completed 67 lines-----
2023-08-17 16:10:40,797 | log | INFO | ----Completed 68 lines-----
2023-08-17 16:10:40,797 | log | INFO | ----Completed 69 lines-----
2023-08-17 16:10:40,798 | log | INFO | ----Completed 70 lines-----
2023-08-17 16:10:40,798 | log | INFO | ----Completed 71 lines-----
2023-08-17 16:10:40,798 | log | INFO | ----Completed 72 lines-----
2023-08-17 16:10:40,799 | log | INFO | ----Completed 73 lines-----
2023-08-17 16:10:40,799 | log | INFO | ----Completed 74 lines-----
2023-08-17 16:10:40,799 | log | INFO | ----Completed 75 lines-----
2023-08-17 16:10:40,800 | log | INFO | ----Completed 76 lines-----
2023-08-17 16:10:40,800 | log | INFO | ----Completed 77 lines-----
2023-08-17 16:10:40,800 | log | INFO | ----Completed 78 lines-----
2023-08-17 16:10:40,800 | log | INFO | ----Completed 79 lines-----
2023-08-17 16:10:40,802 | log | INFO | ----Completed 80 lines-----
2023-08-17 16:10:40,802 | log | INFO | ----Completed 81 lines-----
2023-08-17 16:10:40,802 | log | INFO | ----Completed 82 lines-----
2023-08-17 16:10:40,803 | log | INFO | ----Completed 83 lines-----
2023-08-17 16:10:40,803 | log | INFO | ----Completed 84 lines-----
2023-08-17 16:10:40,804 | log | INFO | ----Completed 85 lines-----
2023-08-17 16:10:40,804 | log | INFO | ----Completed 86 lines-----
2023-08-17 16:10:40,805 | log | INFO | ----Completed 87 lines-----
2023-08-17 16:10:40,806 | log | INFO | ----Completed 88 lines-----
2023-08-17 16:10:40,806 | log | INFO | ----Completed 89 lines-----
2023-08-17 16:10:40,806 | log | INFO | ----Completed 90 lines-----
2023-08-17 16:10:40,807 | log | INFO | ----Completed 91 lines-----
2023-08-17 16:10:40,807 | log | INFO | Start inserting the 1 data
2023-08-17 16:10:41,112 | log | INFO | Inserting the 1 data
2023-08-17 16:10:41,113 | log | INFO | Start inserting the 2 data
2023-08-17 16:10:41,441 | log | INFO | Inserting the 2 data
2023-08-17 16:10:41,442 | log | INFO | Start inserting the 3 data
2023-08-17 16:10:41,739 | log | INFO | Inserting the 3 data
2023-08-17 16:10:41,740 | log | INFO | Start inserting the 4 data
2023-08-17 16:10:42,172 | log | INFO | Inserting the 4 data
2023-08-17 16:10:42,173 | log | INFO | Start inserting the 5 data
2023-08-17 16:10:42,499 | log | INFO | Inserting the 5 data
2023-08-17 16:10:42,500 | log | INFO | Start inserting the 6 data
2023-08-17 16:10:42,803 | log | INFO | Inserting the 6 data
2023-08-17 16:10:42,804 | log | INFO | Start inserting the 7 data
2023-08-17 16:10:43,100 | log | INFO | Inserting the 7 data
2023-08-17 16:10:43,101 | log | INFO | Start inserting the 8 data
2023-08-17 16:10:43,422 | log | INFO | Inserting the 8 data
2023-08-17 16:10:43,423 | log | INFO | Start inserting the 9 data
2023-08-17 16:10:43,696 | log | INFO | Inserting the 9 data
2023-08-17 16:10:43,697 | log | INFO | Start inserting the 10 data
2023-08-17 16:10:44,019 | log | INFO | Inserting the 10 data
2023-08-17 16:10:44,019 | log | INFO | Start inserting the 11 data
2023-08-17 16:10:44,316 | log | INFO | Inserting the 11 data
2023-08-17 16:10:44,317 | log | INFO | Start inserting the 12 data
2023-08-17 16:10:44,682 | log | INFO | Inserting the 12 data
2023-08-17 16:10:44,683 | log | INFO | Start inserting the 13 data
2023-08-17 16:10:45,199 | log | INFO | Inserting the 13 data
2023-08-17 16:10:45,200 | log | INFO | Start inserting the 14 data
2023-08-17 16:10:45,543 | log | INFO | Inserting the 14 data
2023-08-17 16:10:45,545 | log | INFO | Start inserting the 15 data
2023-08-17 16:10:45,833 | log | INFO | Inserting the 15 data
2023-08-17 16:10:45,833 | log | INFO | Start inserting the 16 data
2023-08-17 16:10:46,118 | log | INFO | Inserting the 16 data
2023-08-17 16:10:46,119 | log | INFO | Start inserting the 17 data
2023-08-17 16:10:46,400 | log | INFO | Inserting the 17 data
2023-08-17 16:10:46,402 | log | INFO | Start inserting the 18 data
2023-08-17 16:10:46,685 | log | INFO | Inserting the 18 data
2023-08-17 16:10:46,686 | log | INFO | Start inserting the 19 data
2023-08-17 16:10:46,985 | log | INFO | Inserting the 19 data
2023-08-17 16:10:46,986 | log | INFO | Start inserting the 20 data
2023-08-17 16:10:47,281 | log | INFO | Inserting the 20 data
2023-08-17 16:10:47,282 | log | INFO | Start inserting the 21 data
2023-08-17 16:10:47,621 | log | INFO | Inserting the 21 data
2023-08-17 16:10:47,621 | log | INFO | Start inserting the 22 data
2023-08-17 16:10:47,911 | log | INFO | Inserting the 22 data
2023-08-17 16:10:47,912 | log | INFO | Start inserting the 23 data
2023-08-17 16:10:48,199 | log | INFO | Inserting the 23 data
2023-08-17 16:10:48,200 | log | INFO | Start inserting the 24 data
2023-08-17 16:10:48,486 | log | INFO | Inserting the 24 data
2023-08-17 16:10:48,486 | log | INFO | Start inserting the 25 data
2023-08-17 16:10:48,770 | log | INFO | Inserting the 25 data
2023-08-17 16:10:48,771 | log | INFO | Start inserting the 26 data
2023-08-17 16:10:49,069 | log | INFO | Inserting the 26 data
2023-08-17 16:10:49,070 | log | INFO | Start inserting the 27 data
2023-08-17 16:10:49,370 | log | INFO | Inserting the 27 data
2023-08-17 16:10:49,371 | log | INFO | Start inserting the 28 data
2023-08-17 16:10:49,671 | log | INFO | Inserting the 28 data
2023-08-17 16:10:49,672 | log | INFO | Start inserting the 29 data
2023-08-17 16:10:49,973 | log | INFO | Inserting the 29 data
2023-08-17 16:10:49,973 | log | INFO | Start inserting the 30 data
2023-08-17 16:10:50,278 | log | INFO | Inserting the 30 data
2023-08-17 16:10:50,278 | log | INFO | Start inserting the 31 data
2023-08-17 16:10:50,579 | log | INFO | Inserting the 31 data
2023-08-17 16:10:50,580 | log | INFO | Start inserting the 32 data
2023-08-17 16:10:50,925 | log | INFO | Inserting the 32 data
2023-08-17 16:10:50,925 | log | INFO | Start inserting the 33 data
2023-08-17 16:10:51,231 | log | INFO | Inserting the 33 data
2023-08-17 16:10:51,233 | log | INFO | Start inserting the 34 data
2023-08-17 16:10:51,559 | log | INFO | Inserting the 34 data
2023-08-17 16:10:51,559 | log | INFO | Start inserting the 35 data
2023-08-17 16:10:51,877 | log | INFO | Inserting the 35 data
2023-08-17 16:10:51,878 | log | INFO | Start inserting the 36 data
2023-08-17 16:10:52,179 | log | INFO | Inserting the 36 data
2023-08-17 16:10:52,180 | log | INFO | Start inserting the 37 data
2023-08-17 16:10:52,498 | log | INFO | Inserting the 37 data
2023-08-17 16:10:52,500 | log | INFO | Start inserting the 38 data
2023-08-17 16:10:52,812 | log | INFO | Inserting the 38 data
2023-08-17 16:10:52,812 | log | INFO | Start inserting the 39 data
2023-08-17 16:10:53,125 | log | INFO | Inserting the 39 data
2023-08-17 16:10:53,126 | log | INFO | Start inserting the 40 data
2023-08-17 16:10:53,417 | log | INFO | Inserting the 40 data
2023-08-17 16:10:53,418 | log | INFO | Start inserting the 41 data
2023-08-17 16:10:53,718 | log | INFO | Inserting the 41 data
2023-08-17 16:10:53,719 | log | INFO | Start inserting the 42 data
2023-08-17 16:10:54,015 | log | INFO | Inserting the 42 data
2023-08-17 16:10:54,016 | log | INFO | Start inserting the 43 data
2023-08-17 16:10:54,294 | log | INFO | Inserting the 43 data
2023-08-17 16:10:54,294 | log | INFO | Start inserting the 44 data
2023-08-17 16:10:54,606 | log | INFO | Inserting the 44 data
2023-08-17 16:10:54,608 | log | INFO | Start inserting the 45 data
2023-08-17 16:10:54,964 | log | INFO | Inserting the 45 data
2023-08-17 16:10:54,964 | log | INFO | Start inserting the 46 data
2023-08-17 16:10:55,295 | log | INFO | Inserting the 46 data
2023-08-17 16:10:55,297 | log | INFO | Start inserting the 47 data
2023-08-17 16:10:55,613 | log | INFO | Inserting the 47 data
2023-08-17 16:10:55,614 | log | INFO | Start inserting the 48 data
2023-08-17 16:10:55,898 | log | INFO | Inserting the 48 data
2023-08-17 16:10:55,899 | log | INFO | Start inserting the 49 data
2023-08-17 16:10:56,193 | log | INFO | Inserting the 49 data
2023-08-17 16:10:56,194 | log | INFO | Start inserting the 50 data
2023-08-17 16:10:56,486 | log | INFO | Inserting the 50 data
2023-08-17 16:10:56,486 | log | INFO | Start inserting the 51 data
2023-08-17 16:10:56,788 | log | INFO | Inserting the 51 data
2023-08-17 16:10:56,789 | log | INFO | Start inserting the 52 data
2023-08-17 16:10:57,105 | log | INFO | Inserting the 52 data
2023-08-17 16:10:57,106 | log | INFO | Start inserting the 53 data
2023-08-17 16:10:57,418 | log | INFO | Inserting the 53 data
2023-08-17 16:10:57,418 | log | INFO | Start inserting the 54 data
2023-08-17 16:10:57,699 | log | INFO | Inserting the 54 data
2023-08-17 16:10:57,701 | log | INFO | Start inserting the 55 data
2023-08-17 16:10:57,983 | log | INFO | Inserting the 55 data
2023-08-17 16:10:57,984 | log | INFO | Start inserting the 56 data
2023-08-17 16:10:58,322 | log | INFO | Inserting the 56 data
2023-08-17 16:10:58,322 | log | INFO | Start inserting the 57 data
2023-08-17 16:10:58,629 | log | INFO | Inserting the 57 data
2023-08-17 16:10:58,629 | log | INFO | Start inserting the 58 data
2023-08-17 16:10:58,934 | log | INFO | Inserting the 58 data
2023-08-17 16:10:58,935 | log | INFO | Start inserting the 59 data
2023-08-17 16:10:59,275 | log | INFO | Inserting the 59 data
2023-08-17 16:10:59,275 | log | INFO | Start inserting the 60 data
2023-08-17 16:10:59,583 | log | INFO | Inserting the 60 data
2023-08-17 16:10:59,584 | log | INFO | Start inserting the 61 data
2023-08-17 16:10:59,870 | log | INFO | Inserting the 61 data
2023-08-17 16:10:59,871 | log | INFO | Start inserting the 62 data
2023-08-17 16:11:00,241 | log | INFO | Inserting the 62 data
2023-08-17 16:11:00,242 | log | INFO | Start inserting the 63 data
2023-08-17 16:11:00,534 | log | INFO | Inserting the 63 data
2023-08-17 16:11:00,535 | log | INFO | Start inserting the 64 data
2023-08-17 16:11:00,826 | log | INFO | Inserting the 64 data
2023-08-17 16:11:00,827 | log | INFO | Start inserting the 65 data
2023-08-17 16:11:01,127 | log | INFO | Inserting the 65 data
2023-08-17 16:11:01,127 | log | INFO | Start inserting the 66 data
2023-08-17 16:11:01,442 | log | INFO | Inserting the 66 data
2023-08-17 16:11:01,444 | log | INFO | Start inserting the 67 data
2023-08-17 16:11:01,734 | log | INFO | Inserting the 67 data
2023-08-17 16:11:01,735 | log | INFO | Start inserting the 68 data
2023-08-17 16:11:02,100 | log | INFO | Inserting the 68 data
2023-08-17 16:11:02,101 | log | INFO | Start inserting the 69 data
2023-08-17 16:11:02,409 | log | INFO | Inserting the 69 data
2023-08-17 16:11:02,410 | log | INFO | Start inserting the 70 data
2023-08-17 16:11:02,733 | log | INFO | Inserting the 70 data
2023-08-17 16:11:02,735 | log | INFO | Start inserting the 71 data
2023-08-17 16:11:03,035 | log | INFO | Inserting the 71 data
2023-08-17 16:11:03,037 | log | INFO | Start inserting the 72 data
2023-08-17 16:11:03,334 | log | INFO | Inserting the 72 data
2023-08-17 16:11:03,334 | log | INFO | Start inserting the 73 data
2023-08-17 16:11:03,629 | log | INFO | Inserting the 73 data
2023-08-17 16:11:03,630 | log | INFO | Start inserting the 74 data
2023-08-17 16:11:03,944 | log | INFO | Inserting the 74 data
2023-08-17 16:11:03,945 | log | INFO | Start inserting the 75 data
2023-08-17 16:11:04,261 | log | INFO | Inserting the 75 data
2023-08-17 16:11:04,262 | log | INFO | Start inserting the 76 data
2023-08-17 16:11:04,567 | log | INFO | Inserting the 76 data
2023-08-17 16:11:04,568 | log | INFO | Start inserting the 77 data
2023-08-17 16:11:04,842 | log | INFO | Inserting the 77 data
2023-08-17 16:11:04,843 | log | INFO | Start inserting the 78 data
2023-08-17 16:11:05,201 | log | INFO | Inserting the 78 data
2023-08-17 16:11:05,203 | log | INFO | Start inserting the 79 data
2023-08-17 16:11:05,525 | log | INFO | Inserting the 79 data
2023-08-17 16:11:05,527 | log | INFO | Start inserting the 80 data
2023-08-17 16:11:05,879 | log | INFO | Inserting the 80 data
2023-08-17 16:11:05,879 | log | INFO | Start inserting the 81 data
2023-08-17 16:11:06,263 | log | INFO | Inserting the 81 data
2023-08-17 16:11:06,263 | log | INFO | Start inserting the 82 data
2023-08-17 16:11:06,595 | log | INFO | Inserting the 82 data
2023-08-17 16:11:06,595 | log | INFO | Start inserting the 83 data
2023-08-17 16:11:06,928 | log | INFO | Inserting the 83 data
2023-08-17 16:11:06,928 | log | INFO | Start inserting the 84 data
2023-08-17 16:11:07,274 | log | INFO | Inserting the 84 data
2023-08-17 16:11:07,275 | log | INFO | Start inserting the 85 data
2023-08-17 16:11:07,628 | log | INFO | Inserting the 85 data
2023-08-17 16:11:07,630 | log | INFO | Start inserting the 86 data
2023-08-17 16:11:08,002 | log | INFO | Inserting the 86 data
2023-08-17 16:11:08,002 | log | INFO | Start inserting the 87 data
2023-08-17 16:11:08,316 | log | INFO | Inserting the 87 data
2023-08-17 16:11:08,317 | log | INFO | Start inserting the 88 data
2023-08-17 16:11:08,607 | log | INFO | Inserting the 88 data
2023-08-17 16:11:08,608 | log | INFO | Start inserting the 89 data
2023-08-17 16:11:08,960 | log | INFO | Inserting the 89 data
2023-08-17 16:11:08,961 | log | INFO | Start inserting the 90 data
2023-08-17 16:11:09,282 | log | INFO | Inserting the 90 data
2023-08-17 16:11:09,284 | log | INFO | Start inserting the 91 data
2023-08-17 16:11:09,601 | log | INFO | Inserting the 91 data
2023-08-17 16:11:09,602 | log | INFO | Successfully inserted the all LOG data, write db done
